movieid,user_name,rating,timestamp
2858,Daniel Henry DDS,4,944931405
2858,Daniel Lester,3.5,1429910812
2858,Darlene Garcia,5,974778291
2858,David Cox,4,975693291
2858,David Dominguez,5,939314422
2858,David Ellison Jr.,5,971878795
2858,David Hahn,5,1011317486
2858,David Jordan,5,944961017
2858,David Martin,3,1424366512
2858,David Villarreal,3,1041113227
2858,David Weaver DVM,5,978128348
2858,Deborah Hardy,3.5,1105354669
2858,Deborah Moore,5,1463382576
2858,Dennis Kirk,4,1339227965
2858,Dominique Reed,5,1095792887
2858,Donald Munoz,4,1343746632
2858,Dr. Angela Johnson,5,1467002981
2858,Dylan Robinson,4.5,1127469479
2858,Elizabeth Franklin,5,947292898
2858,Elizabeth Heath,5,1115312520
2858,Elizabeth Powell,4,1214913104
2858,Erika Pearson,4.5,1231767339
2858,Evelyn Dixon,4,1144755992
2858,Felicia Green,4,958825542
2858,Frank Davis,5,939076519
2858,George Chung,5,1140051101
2858,Gloria Nelson,5,962646253
2858,Guy Davis,3.5,1201380749
2858,Hannah Garcia,5,1046740238
2858,Heather Scott,4,1153158278
2858,James Harris,5,965861667
2858,James Pena,2.5,1111493384
2858,James Smith,4,976288064
2858,James Whitehead,5,974674619
2858,Jamie Evans,4,971217498
2858,Jason Scott,3,944346073
2858,Jason Thornton,4,1156206557
2858,Jeffrey Harris,5,974768779
2858,Jenna Harrell,4,1108045856
2858,Jennifer Berry,4.5,1155485102
2858,Jennifer Norton,4,974600366
2858,Jennifer Powell MD,5,939332587
2858,Jerry Robinson,3.5,1111481873
2858,Jesse Bradley,5,1145390940
2858,Jessica Herring,3,974255556
2858,Joel Hicks,5,1049913645
2858,John Henderson,4.5,1154464950
2858,John Herrera,2,939002838
2858,John Nelson,4,1167426675
2858,John Swanson,3.5,1436921212
2858,Jonathan Booker,4.5,1183518664
2858,Jonathan Bowen,4,944933227
2858,Jonathan Obrien,4.5,1274050793
2858,Joshua Hunter,5,1059604705
2858,Julia Compton,3.5,1148669501
2858,Karen Avila,4,1043776610
2858,Kayla Simpson,5,1217952858
2858,Kelly Delgado,5,962591733
2858,Kelly Long,4.5,1072836700
2858,Kelsey White,4,1094223904
2858,Kendra Harris,4.5,1335948022
2858,Kendra Hoover,4,1117482349
2858,Kenneth Pitts,5,1436823508
2858,Kenneth Snyder MD,4.5,1437001016
2858,Kevin Hill,4,981308009
2858,Kevin Lee,3.5,1167421669
2858,Kevin Salazar,5,955089757
2858,Kevin Sexton,5,1018815528
2858,Kim Sutton,4,1227920078
2858,Kimberly Long,4,1334343413
2858,Kristin Johnson,5,939062480
2858,Larry Boyd,5,976419417
2858,Lee Shelton,4,1452848879
2858,Leslie Benson,4.5,1352655648
2858,Leslie Brady,4,974607365
2858,Linda Mccoy,4,1361245681
2858,Lisa Miller,4,1292540589
2858,Lori Cooper,5,956682671
2858,Lori Hernandez,3,1314894121
2858,Louis Arnold,5,1003524311
2858,Luis Werner,5,1005450819
2858,Madeline Hodge,4.5,1380350024
2858,Madison Oconnor,4,1100132283
2858,Manuel Elliott,4.5,1165547074
2858,Marilyn Johnson,5,1318703663
2858,Mark Haas,3.5,1443291877
2858,Martha Dixon,5,960056533
2858,Meghan Shah,4,1430526233
2858,Melanie Mcfarland,4,1208220752
2858,Melissa Baker,4.5,1102009697
2858,Melissa Carr,4,941544221
2858,Melissa Davis,4,1078145551
2858,Melissa Howard,4,1299439764
2858,Michael Branch,4,938726161
2858,Michael Mendoza,5,1424846896
2858,Michael Simmons,4,1461784348
2858,Michele Garcia,5,965247885
2858,Michelle Cooper,4,1437422814
2858,Michelle Duarte,5,1277430057
2858,Michelle Harris,4,1389722718
2858,Michelle Nelson,5,1106864597
2858,Michelle Robinson,5,1232810317
2858,Michelle Taylor,4,1063503841
2858,Miguel Marshall,5,1138659468
2858,Miss Alexandria Johnson DDS,3,1163454632
2858,Mr. John Johns,4,973839944
2858,Mrs. Megan Davis,3,1109968584
2858,Nicholas Moore,5,991857828
2858,Nicholas Rodriguez,3,946411180
2858,Nicole Coffey,5,1370072812
2858,Pamela Yates,4,1052837064
2858,Paula Sanders,5,1386885308
2858,Phillip Benjamin,5,1209039943
2858,Rachel Williams,5,1068822860
2858,Randy Blake,2.5,1223256713
2858,Renee Ford,3.5,1225256020
2858,Rhonda Simon MD,4.5,1093889955
2858,Richard Hughes,5,1449349598
2858,Rita Owens,3.5,1296190586
2858,Robert Brooks,5,974710822
2858,Robert Bush,5,1111475276
2858,Robert Gallegos,3,1273167006
2858,Robert Jones,5,977005223
2858,Ronald Kirk,5,965088140
2858,Russell Price,5,974768349
2858,Ruth Patterson,4,1180653109
2858,Ryan Dorsey,5,940794973
2858,Ryan Keith,5,1228072224
2858,Samuel Nguyen,5,1003179360
2858,Sara Snyder,4,1226177156
2858,Sarah Calhoun,3,940943832
2858,Sarah Cox,5,1175983998
2858,Scott Freeman,4,1239757873
2858,Seth Robertson,5,1080482377
2858,Sierra Chandler,4,1408778712
2858,Stephen Crawford,5,1402511443
2858,Stephen Harris,5,938977762
2858,Steven Brown,5,960838511
2858,Steven Rich,4,1097432316
2858,Sue Mason,4.5,1112206831
2858,Susan Campbell,1,980174717
2858,Suzanne Avila,5,1111579059
2858,Tammy Martinez,2.5,1459405039
2858,Tanya Gutierrez,4.5,1294158301
2858,Tanya Mason,4,1417930568
2858,Tanya Singleton,4,992234780
2858,Taylor Byrd,2,1238951926
2858,Taylor Huber,3,1088826794
2858,Taylor Moreno,4.5,1147862230
2858,Taylor Young,4,968092747
2858,Teresa Graham,3.5,1471383391
2858,Terry Mullins,5,1008570363
2858,Theodore Barnett,4,1360088058
2858,Thomas Avila,5,1244537657
2858,Thomas Foster,2,1091958481
2858,Thomas Johnson,4.5,1378180208
2858,Thomas Swanson,5,1006212693
2858,Tiffany Alexander,4,1202234778
2858,Troy Mitchell,5,959931078
2858,Troy Wright,4.5,1405202798
2858,Veronica Benjamin,4,954602516
2858,Victor Brown,5,938564775
2858,Victor Reynolds,4,983096713
2858,Vincent Brown,5,1112684796
2858,Vincent Ellis,4,949949162
2858,Wayne Smith,4,1148214528
2858,William Russell,5,1114524907
2858,Zachary Bowers,4,1435785886
8154,Crystal Spencer,4,1124553059
8154,Gary Turner,4,1353703053
8154,Jack King,5,1447952075
8154,Julia Compton,3.5,1148673274
8154,Kenneth Snyder MD,5,1437002005
8154,Michelle Harris,4,1416074904
8154,Mrs. Megan Davis,5,1109967678
8154,Sue Mason,2,1111370782
84952,Gabriel Davila,4,1320907274
84952,Lisa Miller,4.5,1309103313
96737,Angela Garcia,2.5,1458506349
96737,Angela Robertson,3.5,1369515292
96737,Blake Lowery,4,1447255751
96737,Diana Bentley,2,1462644084
96737,Donald Munoz,4.5,1441101067
96737,Gabriel Davila,4,1356760430
96737,Hannah Bishop,3,1446663766
96737,Karen Avila,2,1382793786
96737,Nicholas Burke,3,1368307805
96737,Thomas Swanson,3.5,1357606293
3035,Aaron Castro,4,952885177
3035,Antonio Hunter,4,965316339
3035,Billy Johnson,4,952581603
3035,Cody Johnson,4,957480066
3035,Courtney Salinas,5,973746668
3035,Derrick Collier,4,1340404164
3035,James Ford,5,944980010
3035,James Smith,5,976287996
3035,James Whitehead,5,974670100
3035,Kevin Salazar,4,955085839
3035,Leslie Brady,5,975362925
3035,Lori Cooper,5,956688825
3035,Marissa Choi,4,1091465526
3035,Martha Dixon,4,960059403
3035,Matthew Harris,5,1031528692
3035,Rita Owens,3,1296194161
3035,Vincent Glass,5,1012596017
1480,Clinton Spencer,3.5,1086093488
1480,Crystal Hunt,4,942670234
1480,Larry Boyd,3,1077114310
1480,Lori Cooper,4,956684548
1480,Robert Brooks,5,974713920
1480,Vincent Glass,2,1012605645
88267,Daniel Michael,2,1457890198
88267,Lori Hernandez,4.5,1314910758
5047,Aaron Jackson,0.5,1218408441
5047,Jennifer Berry,4.5,1156128633
5047,Julie Nunez,3,1077659882
5047,Maria Allen,1,1342746843
5047,Melanie Mcfarland,1,1113053356
103502,Karen Avila,1.5,1380569623
68872,Kenneth Snyder MD,4,1437004336
2372,Cody Johnson,1,957795242
2372,Crystal Spencer,3,942931469
2372,Eileen Newton,4,953271517
2372,Karen Avila,2,1019563833
2372,Kelly Long,4,1072837869
2372,Mr. John Johns,3,946523912
2372,Peter Oconnor,1,933036445
2372,Ronald Kirk,3,965092590
2372,Samuel Nguyen,4,1009819833
2372,Stephen Harris,1,939036873
2372,Teresa Graham,1.5,1471386637
3380,Darlene Garcia,2.5,1089856364
5015,Aaron Castro,4,1015738983
5015,Aaron Jackson,3.5,1218955712
5015,Adam Martin,4,1061359898
5015,Angela Dominguez,3.5,1286398897
5015,Angela Garcia,1,1033344055
5015,Blake Cooper,1,1046663870
5015,Christopher Thomas,4,1016378462
5015,Crystal Spencer,4,1037842482
5015,Cynthia Owens,4,1032676999
5015,Darlene Garcia,3,1039012334
5015,David Villarreal,5,1041113375
5015,David Washington,4,1026928131
5015,Dylan Robinson,4,1127473564
5015,Holly Lopez,3.5,1348595256
5015,James Harris,4,1026053672
5015,Jennifer Powell MD,4,1014007804
5015,Jonathan Booker,3,1183519658
5015,Julia Compton,3.5,1148671310
5015,Kimberly Long,3,1334342453
5015,Larry Boyd,4,1019314518
5015,Melissa Davis,4,1079561524
5015,Mr. John Johns,4,1035442041
5015,Samuel Nguyen,2,1026761329
5015,Shelby Joseph,3,1226321171
5015,Sue Mason,3.5,1111627075
5015,Terry Holder,0.5,1325550976
5015,Thomas Foster,1.5,1091049806
64900,Angela Robertson,4,1435472671
2374,Aaron Castro,3,945880314
2374,Cody Johnson,3,957795258
2374,Kevin Salazar,3,955091578
2374,Mr. John Johns,3,946524131
2374,Nicholas Moore,4,991862529
2374,Rebecca Brown,3.5,1440271398
2374,Robert Brooks,4,974837853
2374,Susan Campbell,2,980194141
4831,Darlene Garcia,3,1022679116
2441,Crystal Spencer,3,979262432
2441,Darlene Garcia,3,1021099595
2802,Aaron Castro,4,945294912
2802,Anthony Cook,4,945363101
2802,Darlene Garcia,2.5,1053172622
2802,Kevin Salazar,4,955087224
2802,Lori Cooper,5,956686579
2802,Marissa Choi,2.5,1093022228
2802,Melissa Carr,3,939760563
2802,Mr. John Johns,2,946533457
2802,Robert Brooks,4,974839039
2802,Vincent Glass,2,1012594028
5017,Darlene Garcia,5,1094983691
5017,Dylan Robinson,5,1127470960
5017,Mrs. Megan Davis,4,1109968023
5927,Aaron Castro,4,1038203534
5927,John Torres,1,1038955397
5927,Teresa Salazar,4,1046145872
5927,Thomas Swanson,1,1038622131
5841,Hannah Garcia,2,1046739947
5841,John Torres,1,1038955532
5841,Julie Nunez,3,1048537368
26842,Angela Robertson,4,1427170496
26842,Renee Ford,4,1225256098
4108,Darlene Garcia,4,980609692
262,Adam Williams,3,1371825895
262,Alexis Mendez,2,1245880713
262,Andrea Wilson,5,965078078
262,Craig Smith,3,841064705
262,Edwin Rodriguez,3,845746126
262,Elizabeth Sanchez,4,1187053471
262,George Chung,4.5,1140149219
262,Jason Murphy,3.5,1234228429
262,Jesse Bradley,5,1145393962
262,Julia Compton,4,1148728957
262,Julie Nunez,3.5,1090422648
262,Kevin Sloan,5,829912558
262,Kimberly Smith,5,834984658
262,Marissa Choi,3,898008186
262,Misty Williams,5,855193220
262,Pamela Yates,5,1052836450
262,Rhonda Simon MD,4.5,1093888245
262,Susan Campbell,4,980197670
262,Traci Wiggins,4,1348153664
262,Victor Brown,1,938568368
2535,Aaron Castro,4,945295543
2535,Adam Martin,2,1097697126
2535,Christopher Thomas,1,960052942
2535,Darlene Garcia,1,981312642
2535,Robert Brooks,5,974838889
2535,Susan Campbell,3,980176922
4717,Ronald Jimenez,5,1044651484
6287,Angela Garcia,0.5,1425876025
6287,Angela Robertson,2.5,1304411827
6287,Ashley Smith,0.5,1433944728
6287,Benjamin Ward,4,1140425015
6287,Daniel Lester,3.5,1429911297
6287,Deborah Hardy,3,1101033697
6287,Denise Brown,3,1285962515
6287,Diana Bentley,1,1462638217
6287,Dylan Robinson,1,1127472991
6287,Gary Turner,2,1354044962
6287,Jake Mathews,3,1064888682
6287,Jesse Bradley,3.5,1145389955
6287,Kayla Aguirre,5,1053420249
6287,Kenneth Snyder MD,2.5,1437003544
6287,Kimberly Long,3,1334343605
6287,Larry Boyd,1.5,1151811983
6287,Manuel Morris,1.5,1451528764
6287,Melanie Mcfarland,2,1113053387
6287,Mr. John Johns,2,1050973920
6287,Nicholas Burke,1.5,1341003081
6287,Tanya Mason,2.5,1417930427
6287,Teresa Graham,2,1471385201
6287,Thomas Swanson,3,1055872079
7822,Julie Nunez,3.5,1106704706
7822,Marissa Choi,3.5,1102465797
179,Jessica Leblanc,4,1049684017
179,Jordan Wallace,3,832837916
179,Melissa Carr,3,941550841
179,Misty Williams,2,855193865
179,Rebecca Brown,4,1440271840
179,Steven Wong,5,840101468
1059,Aaron Jackson,3.5,1218955782
1059,Andrea Wilson,5,965078283
1059,Angela Garcia,1.5,1166586136
1059,Angela Robertson,3.5,1255609078
1059,Billy Johnson,2,913049782
1059,Brittney Stewart,1,995232660
1059,Brooke Wagner MD,3.5,1172766557
1059,Cheryl Sanders,4,1138998314
1059,Christina Winters,4,970525373
1059,Christopher Hooper,4,942703337
1059,Cody Johnson,1,957479488
1059,Courtney Salinas,5,973747315
1059,Crystal Spencer,3,939341863
1059,Dana Mills,4,865395921
1059,Darlene Garcia,4,986695232
1059,David Hahn,2,1011238160
1059,Deborah Hardy,3.5,1101033569
1059,Deborah Skinner,4,860951719
1059,Diana Robles,2,1391375308
1059,Donald Munoz,2.5,1343731335
1059,George Chung,5,1140149266
1059,Heather Scott,4,1153949927
1059,James Patterson,3,862902980
1059,Jennifer Berry,3.5,1167161452
1059,Jerry Robinson,4,1111612225
1059,Jessica Leblanc,5,1049683620
1059,Joel Hicks,4,1050499307
1059,Jonathan Obrien,4.5,1274046035
1059,Joseph Barrera,3,853893138
1059,Julia Compton,4.5,1148672402
1059,Kevin Salazar,4,955092879
1059,Kevin Sexton,5,1025556197
1059,Kimberly Smith,5,853994107
1059,Lee Shelton,4,1452852346
1059,Luke Myers,3,848161267
1059,Manuel Elliott,5,1140455259
1059,Marissa Choi,2,897488712
1059,Mark Ruiz,3.5,1122168200
1059,Martin Gibson,2.5,1239658026
1059,Melissa Howard,3,1299437821
1059,Melissa Matthews,3,995420905
1059,Michael Arnold,3,1216486917
1059,Michael Stone,5,938944408
1059,Mr. Steven Hernandez,4,861302362
1059,Nicholas Martinez,3.5,1141605900
1059,Paula Sanders,3.5,1326919968
1059,Peter Oconnor,5,933036132
1059,Rita Owens,3,1296197953
1059,Ronald Jimenez,2,1044649687
1059,Ryan Keith,3.5,1237160042
1059,Sarah Jimenez,5,853955020
1059,Seth Robertson,4,1076324042
1059,Thomas Foster,2.5,1091959206
1059,Tiffany Phillips,3.5,1339455255
1059,Tracey Irwin,5,938629250
1059,Troy Mitchell,4,959934836
1059,Victor Brown,1,938568260
1059,Vincent Brown,3.5,1111558201
951,Adam Martin,4.5,1097698779
951,Briana Lara,4.5,1098943018
951,Christopher Thomas,5,959964792
951,Cody Johnson,5,957479973
951,Darlene Garcia,3,1152411351
951,David Dominguez,4,938587876
951,Dr. Angela Johnson,4,1467008836
951,Felicia Green,5,939361157
951,George Smith,4,879502559
951,James Giles,5,1003253918
951,James Smith,3,977723565
951,James Whitehead,5,974682905
951,John Herrera,5,944061874
951,Kevin Salazar,4,955089729
951,Leslie Brady,5,975361291
951,Marissa Choi,2,897574052
951,Michelle Cooper,2.5,1437422833
951,Misty Williams,5,855192279
951,Mrs. Megan Davis,4.5,1109967224
951,Randy Blake,5,1223256610
951,Rita Owens,4,1296194668
951,Robert Jones,4,977201760
951,Sara Stewart,5,940708400
951,Sue Mason,3.5,1111363082
951,Susan Campbell,4,980194978
951,Tiffany Duarte,4,975636664
3581,Angela Robertson,4,1289045177
3581,Christina Winters,5,970503569
3581,Elizabeth Powell,3,1228445275
3581,Erica Sullivan,5,1463600074
3581,Larry Boyd,3.5,1151811331
3581,Suzanne Avila,3.5,1172909333
307,Angela Garcia,4,997938894
307,Angela Watkins,3,1047113185
307,Ashley Smith,3,1433899653
307,Cathy Koch,3,840703428
307,Christina Winters,4,970499809
307,Christopher Thomas,4,1387829811
307,Cody Lopez,5,847057520
307,Crystal Spencer,4,939340252
307,Darlene Garcia,3,981314355
307,David Smith,4,840996339
307,Dennis Kirk,4.5,1339234785
307,Dylan Robinson,3.5,1127471192
307,Elizabeth Garrison,4,834425181
307,Erika Sanchez,5,833058929
307,Erika Walsh,5,847271773
307,Felicia Green,4,939461651
307,George Mcmillan,4,845157685
307,Hannah Garcia,5,1046740081
307,Julia Compton,2.5,1148777966
307,Justin Perez,4,947401721
307,Keith Howell,5,828213115
307,Kenneth Snyder MD,5,1437001570
307,Larry Boyd,5,976419689
307,Luke Myers,5,848159845
307,Misty Williams,5,855191622
307,Monica Branch,4,834598421
307,Nicole Durham,4,828214012
307,Paul Fox,3,857407420
307,Renee Davis,4,832097396
307,Sarah Allen DDS,5,898110739
307,Tanya Singleton,5,992234780
573,Sarah Allen DDS,1,898111099
1673,Aaron Castro,4,945122330
1673,Aaron Jackson,3,1228793816
1673,Alyssa King,4.5,1149649730
1673,Andre Stark,4,974659502
1673,Andrea Wilson,5,965077208
1673,Angela Garcia,3,1033345299
1673,Angela Robertson,4,1255508776
1673,Ashley Lloyd,4.5,1140202294
1673,Benjamin Ward,3,1113906862
1673,Brittney Stewart,3,995233468
1673,Charlene Rodriguez,3.5,1096512122
1673,Christopher Chandler,3,897771107
1673,Clinton Spencer,4,1086094998
1673,Crystal Lane,4,957893804
1673,Crystal Spencer,4,939341365
1673,Darlene Garcia,2.5,1053173189
1673,Dr. Angela Johnson,4,1467005939
1673,Dylan Robinson,4.5,1127469912
1673,Evelyn Dixon,4,1144756209
1673,Felicia Green,3,958825850
1673,Gary Turner,5,1354570176
1673,Gloria Nelson,5,962646503
1673,James Pena,3,1111492721
1673,James Whitehead,4,975143303
1673,Jason Delacruz,3,881526071
1673,Jason Scott,4,946892035
1673,Jennifer Berry,4,1155485154
1673,John Herrera,4,1017535258
1673,John Marshall,4.5,1344182315
1673,John Nelson,4,1167429286
1673,Joshua Robinson,4.5,1125829038
1673,Julia Compton,4,1148671436
1673,Katie Logan,3,891534410
1673,Kelly Long,4,1072836998
1673,Larry Boyd,3,976425539
1673,Martha Dixon,3,960060787
1673,Melissa Baker,4,1102009372
1673,Melissa Carr,4,939722867
1673,Michael Mendoza,5,1424847299
1673,Michelle Duarte,5,1277429498
1673,Michelle Nelson,3,1106864339
1673,Michelle Taylor,3.5,1063500961
1673,Mr. John Johns,5,946525758
1673,Patrick Grant,4,883223594
1673,Paula Sanders,5,1386885633
1673,Peter Oconnor,2,933037117
1673,Robert Brooks,4,974841212
1673,Robert Jones,3,976163045
1673,Russell Price,3,974767879
1673,Ryan Keith,5,1230360554
1673,Sandy Jones,2,973377818
1673,Steven Brown,5,960838303
1673,Sue Mason,4,1112399897
1673,Susan Campbell,3,980175550
1673,Tanya Mason,5,1417930938
1673,Teresa Graham,4.5,1471384496
1673,Thomas Avila,4.5,1269736548
1673,Thomas Foster,4,1090908534
1673,Tiffany Duarte,4,975636863
1673,Troy Mitchell,5,959993155
1673,Victor Brown,5,938568473
1673,Victor Reynolds,5,983097183
6230,Darlene Garcia,3.5,1053422948
6230,Sue Mason,3.5,1284473053
78517,Darlene Garcia,3,1410534101
78517,Rita Owens,3,1296203726
487,Anthony Cook,3,945364863
487,Eileen Newton,4,953361410
1888,Anthony Cook,4,945361979
1888,Bradley Cooper,3,974728763
1888,Brittney Stewart,3,993347084
1888,Bryce White,5,954685516
1888,Cody Johnson,2,957481235
1888,Crystal Lane,1,957895013
1888,Jesse Bradley,4,1145394233
1888,John Herrera,3,939071656
1888,Julie Nunez,3,1047072416
1888,Larry Boyd,4,976426948
1888,Marissa Choi,2,1076969408
1888,Robert Brooks,3,974836101
1888,Sandy Jones,2,973375257
1888,Steven Rich,3,1097431606
1888,Susan Campbell,2,980195223
4151,William Russell,4.5,1115169902
1382,Eileen Newton,3,953272416
1382,Misty Williams,1,855194188
5026,Aaron Jackson,3,1228798876
5026,Angela Garcia,2,1041532617
5026,Anthony Espinoza,4,1131663341
5026,Ashley Smith,2,1433944862
5026,Clinton Spencer,4,1085582071
5026,David Villarreal,4,1041112767
5026,Deborah Hardy,3,1105354195
5026,Ian Brewer,4,1111489173
5026,Mr. John Johns,2,1012027245
5026,Ronald Jimenez,1,1159124947
142536,Karen Avila,2,1473962172
102165,Karen Avila,2,1396789784
97936,Darlene Garcia,3,1375102511
97936,Karen Avila,3,1387643304
201,Edwin Rodriguez,4,845746347
114342,Darlene Garcia,4,1422112754
114342,Dr. Angela Johnson,4,1473804166
82461,Angela Garcia,3,1316396252
82461,Blake Lowery,3,1447239813
82461,Diana Bentley,1,1462634462
82461,Donald Guerrero,4.5,1469755975
82461,Elizabeth Powell,3.5,1309194348
82461,Gabriel Davila,3.5,1305603954
82461,Karen Avila,2,1314387349
82461,Kenneth Daniels,3,1462946116
82461,Linda Brown,2,1464121635
82461,Peggy Hahn,2,1463916752
82461,Sabrina Ware,3,1446674088
82461,Sierra Chandler,3.5,1454913755
82461,Thomas Swanson,3.5,1294449337
2887,Karen Avila,1,1042049388
2887,Rebecca Brown,4,1439581759
6679,Matthew Levy,3.5,1138478296
7007,Angela Robertson,4,1429168553
7007,Heather Scott,3,1153936617
7007,Karen Avila,3.5,1074423573
7007,Melanie Mcfarland,3.5,1111489197
7007,Robert Bush,4,1111551448
7007,Teresa Graham,2,1471386396
2178,Christina Winters,4,980728543
2178,David Armstrong,4,907766121
2178,George James,4,951009585
2178,James Whitehead,3,975105012
2178,Julia Compton,3,1148730098
2178,Miguel Marshall,4,1142905527
2178,Mrs. Megan Davis,3.5,1109970415
2178,Nicholas Martinez,4.5,1143758649
2178,Robert Brooks,2,974844528
2799,Jerry Robinson,2.5,1111481181
2799,Robert Brooks,1,974838641
56339,Aaron Jackson,4,1218409130
56339,Ashley Smith,2.5,1433945133
56339,Gabriel Davila,4,1319747802
56339,Ryan Keith,5,1230361720
74789,Alexis Peck,4,1470036919
74789,Andrew Willis,4.5,1273542596
74789,Blake Lowery,1,1447239609
74789,Carlos Yang,2,1423011882
74789,Daniel Michael,4,1455532675
74789,Denise Brown,2,1285962087
74789,Diana Bentley,3.5,1462635829
74789,Donald Munoz,3,1393891168
74789,Dylan Rich,2.5,1424965538
74789,Gabriel Davila,3.5,1319745518
74789,Gregory Beard,4,1344134598
74789,Jennifer Berry,3.5,1276608137
74789,John Marshall,1.5,1344187169
74789,Karen Avila,3,1293886761
74789,Kenneth Snyder MD,2.5,1437002770
74789,Kimberly Long,4,1334343259
74789,Laura Hernandez,3.5,1304992976
74789,Lisa Miller,3,1293016250
74789,Thomas Swanson,3.5,1268067320
74789,Tiffany Archer,4,1441199709
2421,Aaron Jackson,2,1253932268
2421,Angela Robertson,4,1427170335
2421,Anthony Cook,3,945370057
2421,Benjamin Ward,3,1140424614
2421,Billy Johnson,2,913232642
2421,Brittney Stewart,3,999572161
2421,Cheryl Sanders,2.5,1139003277
2421,Deborah Hardy,3.5,1133022979
2421,James Ford,2,944978448
2421,Jennifer Berry,2.5,1156127658
2421,Jerry Robinson,4,1111479353
2421,Joel Hicks,2,1051712495
2421,Joseph Shaffer,3,1256285383
2421,Karen Avila,2,1021567112
2421,Kelsey White,2,1094416669
2421,Kenneth Daniels,3,1462946904
2421,Kevin Salazar,1,955087688
2421,Kevin Sexton,3,1016317157
2421,Lee Shelton,3,1452850130
2421,Lisa Miller,2.5,1291598091
2421,Lori Cooper,3,956687893
2421,Madison Oconnor,3.5,1112544401
2421,Marissa Choi,3,1094585582
2421,Melissa Carr,2,956082344
2421,Robert Brooks,1,974839422
2421,Ronald Kirk,2,965542418
2421,Susan Campbell,2,980195915
5377,Aaron Jackson,4,1218403108
5377,Adam Williams,2.5,1371780706
5377,Alexis Lopez,4,1236981248
5377,Angela Garcia,4,1096005096
5377,Ashley Smith,3,1433944518
5377,Benjamin Ward,3,1114306442
5377,Blake Cooper,3,1046663888
5377,Brittney Stewart,4,1046967523
5377,Bryan Brown,3.5,1460823346
5377,Catherine Gonzalez,5,1112585891
5377,Christian Carter,3.5,1228946329
5377,Clinton Spencer,4,1085574465
5377,Crystal Spencer,3,1093277625
5377,Darlene Garcia,4,1031664102
5377,David Villarreal,4,1041113471
5377,Dominique Reed,4.5,1095792573
5377,Dr. Angela Johnson,5,1467003300
5377,George Chung,4,1140049900
5377,Gregory Beard,4,1344134486
5377,Heather Scott,2.5,1153470890
5377,Jason Thornton,4,1156206692
5377,Jennifer Myers,5,1114567467
5377,Jennifer Powell MD,3,1049083446
5377,Jesse Bradley,4.5,1145389659
5377,Joel Hicks,4,1049923926
5377,John Herrera,3,1023325980
5377,Julia Compton,3.5,1148729991
5377,Julie Hurley,3,1110050378
5377,Justin Ochoa,3.5,1170653517
5377,Kayla Acosta,3.5,1425643120
5377,Kayla Simpson,4,1218724121
5377,Kelly Long,4,1072836413
5377,Larry Boyd,3.5,1067731794
5377,Laura Hernandez,3.5,1304992993
5377,Lori Hernandez,2,1314890536
5377,Manuel Elliott,5,1140455324
5377,Marissa Choi,3,1076968844
5377,Mark Blair,2.5,1076971785
5377,Mark Ruiz,1,1122167657
5377,Melanie Mcfarland,3,1157496139
5377,Melissa Davis,2.5,1079562485
5377,Michelle Taylor,4,1064245557
5377,Rebecca Brown,5,1439584403
5377,Rita Owens,3,1296190051
5377,Samantha Phillips,4,1066860838
5377,Scott Freeman,4.5,1239778184
5377,Steven Rich,4,1097430970
5377,Terry Mullins,4.5,1057554766
5377,Thomas Avila,4,1269735816
5377,Thomas Foster,3.5,1096527586
5377,Tiffany Phillips,2.5,1272669974
5377,Vincent Brown,5,1111625591
2819,Aaron Castro,4,948140044
2819,Aaron Jackson,4,1218403517
2819,Adam Martin,3,1061362719
2819,Angela Garcia,3,997938567
2819,Christopher Thomas,3,960052682
2819,Clayton Lopez,4,945123774
2819,Darlene Garcia,3,978360730
2819,David Farmer,3.5,1148666553
2819,David Weaver DVM,4,950123268
2819,Derrick Collier,5,1340404940
2819,George James,4,951009349
2819,Lori Cooper,5,956689365
2819,Marissa Choi,4.5,1077052464
2819,Stephen Harris,4,939234947
2819,Vincent Glass,3,1012607105
2531,Aaron Castro,2,945295543
2531,Kevin Salazar,2,955087665
2531,Rhonda Simon MD,3,1093887455
2531,Robert Brooks,4,974839269
2531,Taylor Young,1,968095189
2531,Teresa Salazar,4,1046145803
1235,Aaron Castro,2,945114453
1235,Angela Garcia,3.5,1166586368
1235,Angela Thompson,4,1298861628
1235,Anna Meyer,4,1281232106
1235,Anthony Cook,4,945363688
1235,Ashley Smith,5,1433937500
1235,Billy Johnson,5,913207776
1235,Christopher Thomas,3,959964840
1235,Crystal Lane,4,956598869
1235,Darlene Garcia,4,1199218246
1235,Dr. Angela Johnson,5,1467003378
1235,Dylan Robinson,5,1127470230
1235,Evan Lawrence,4,1308938763
1235,George Smith,5,879520825
1235,James Smith,3,976288143
1235,Jennifer Berry,3,1167163097
1235,John Herrera,4,939072329
1235,Joseph Barrera,4,853894310
1235,Julia Compton,1.5,1148669296
1235,Kelly Long,4,1072837018
1235,Kevin Salazar,4,955090035
1235,Kim Brooks,5,968045354
1235,Kimberly Edwards,4,892821936
1235,Larry Boyd,2,976421430
1235,Leslie Brady,5,975362925
1235,Lori Hernandez,4.5,1314888564
1235,Manuel Elliott,0.5,1165548008
1235,Mark Adams,5,1213851075
1235,Mark Haas,4.5,1443292141
1235,Martha Dixon,4,960059833
1235,Melissa Carr,1,956082230
1235,Melissa Davis,4.5,1053623871
